customer_id,signup_date,region,acquisition_channel,age,primary_category
103280,2024-12-24,West,Email,32,Books
103281,2024-02-03,East,Social Media,36,Toys & Games
103282,2023-08-08,North,Direct,22,Toys & Games
103283,2024-12-16,South,Organic Search,38,Home & Kitchen
103284,2024-09-06,South,Organic Search,37,Sports & Outdoors
103285,2025-03-09,East,Referral,65,Fashion
103286,2023-06-21,South,Paid Ads,36,Books
103287,2023-10-15,East,Social Media,49,Home & Kitchen
103288,2023-09-09,Central,Paid Ads,18,Books
103289,2024-08-10,West,Paid Ads,46,Electronics
103290,2023-10-23,South,Direct,37,Sports & Outdoors
103291,2024-07-14,West,Organic Search,37,Beauty & Personal Care
103292,2023-01-01,Central,Organic Search,38,Beauty & Personal Care
103293,2024-05-27,South,Referral,53,Fashion
103294,2023-02-24,South,Email,37,Fashion
103295,2024-08-09,North,Email,26,Electronics
103296,2023-01-01,Central,Organic Search,28,Fashion
103297,2025-01-07,Central,Direct,43,Fashion
103298,2023-12-13,East,Social Media,39,Sports & Outdoors
103299,2024-11-27,Central,Email,18,Electronics
103300,2024-02-21,West,Organic Search,40,Fashion
103301,2024-11-06,Central,Paid Ads,23,Sports & Outdoors
103302,2024-05-29,Central,Social Media,39,Beauty & Personal Care
103303,2024-10-01,Central,Social Media,26,Books
103304,2023-08-26,South,Organic Search,31,Electronics
103305,2023-11-24,West,Social Media,29,Books
103306,2024-12-05,North,Referral,51,Books
103307,2024-12-11,Central,Paid Ads,39,Home & Kitchen
103308,2025-01-24,South,Social Media,48,Toys & Games
103309,2025-03-01,East,Paid Ads,66,Fashion
103310,2023-07-23,East,Direct,35,Beauty & Personal Care
103311,2025-02-04,West,Social Media,51,Electronics
103312,2024-01-18,West,Social Media,27,Home & Kitchen
103313,2024-10-24,Central,Direct,48,Fashion
103314,2023-03-14,West,Referral,26,Books
103315,2023-01-01,West,Organic Search,34,Sports & Outdoors
103316,2025-08-20,East,Referral,40,Grocery
103317,2025-01-09,East,Direct,42,Fashion
103318,2024-10-28,Central,Organic Search,21,Books
103319,2024-07-31,South,Social Media,25,Beauty & Personal Care
103320,2024-08-18,West,Organic Search,41,Beauty & Personal Care
103321,2025-04-08,South,Email,30,Fashion
103322,2023-01-01,East,Referral,19,Books
103323,2024-08-08,South,Direct,34,Beauty & Personal Care
103324,2023-11-26,South,Referral,33,Grocery
103325,2023-11-12,Central,Organic Search,36,Beauty & Personal Care
103326,2025-05-09,West,Social Media,40,Books
103327,2024-09-16,West,Direct,40,Fashion
103328,2023-07-23,North,Organic Search,26,Fashion
103329,2023-01-01,South,Organic Search,30,Toys & Games
103330,2024-09-10,South,Referral,45,Beauty & Personal Care
103331,2025-04-16,West,Social Media,29,Home & Kitchen
103332,2024-11-18,Central,Organic Search,30,Toys & Games
103333,2024-09-22,South,Organic Search,18,Fashion
103334,2024-10-02,South,Paid Ads,34,Books
103335,2025-01-24,East,Referral,38,Fashion
103336,2025-04-30,Central,Paid Ads,18,Home & Kitchen
103337,2025-03-11,South,Social Media,23,Home & Kitchen
103338,2024-11-16,South,Email,19,Sports & Outdoors
103339,2023-08-01,East,Organic Search,43,Home & Kitchen
103340,2023-01-06,Central,Referral,18,Fashion
103341,2024-04-20,West,Paid Ads,34,Fashion
103342,2025-03-06,East,Paid Ads,42,Grocery
103343,2024-11-02,West,Social Media,37,Fashion
103344,2025-07-06,North,Referral,30,Home & Kitchen
103345,2023-01-01,West,Direct,38,Home & Kitchen
103346,2024-12-09,North,Organic Search,46,Home & Kitchen
103347,2024-01-03,South,Organic Search,33,Books
103348,2023-02-21,South,Paid Ads,18,Grocery
103349,2023-01-01,West,Social Media,47,Electronics
103350,2023-06-03,South,Organic Search,39,Sports & Outdoors
103351,2024-10-04,South,Direct,34,Electronics
103352,2023-11-05,Central,Email,18,Electronics
103353,2023-01-01,East,Social Media,31,Electronics
103354,2024-12-12,West,Paid Ads,25,Grocery
103355,2025-05-06,East,Organic Search,21,Grocery
103356,2025-01-22,West,Social Media,33,Fashion
103357,2023-12-06,West,Social Media,29,Books
103358,2024-09-27,West,Direct,29,Electronics
103359,2024-06-29,Central,Social Media,43,Sports & Outdoors
103360,2023-09-20,West,Organic Search,37,Toys & Games
103361,2025-01-27,South,Organic Search,29,Toys & Games
103362,2024-07-15,North,Organic Search,28,Books
103363,2024-11-06,Central,Direct,29,Home & Kitchen
103364,2023-01-01,South,Email,32,Home & Kitchen
103365,2023-06-21,South,Email,41,Fashion
103366,2024-09-25,North,Email,23,Electronics
103367,2024-10-10,East,Organic Search,51,Fashion
103368,2023-01-01,East,Referral,41,Beauty & Personal Care
103369,2023-01-01,Central,Referral,18,Fashion
103370,2023-12-09,West,Organic Search,35,Sports & Outdoors
103371,2024-06-14,West,Social Media,46,Sports & Outdoors
103372,2025-04-06,East,Referral,39,Home & Kitchen
103373,2025-01-21,Central,Direct,30,Grocery
103374,2025-04-16,Central,Organic Search,34,Grocery
103375,2023-01-26,Central,Direct,36,Electronics
103376,2025-04-04,South,Direct,43,Sports & Outdoors
103377,2024-10-14,South,Direct,19,Grocery
103378,2025-06-22,North,Organic Search,28,Fashion
103379,2025-05-18,Central,Organic Search,53,Home & Kitchen
103380,2023-08-28,West,Referral,35,Electronics
103381,2024-02-14,Central,Paid Ads,51,Fashion
103382,2024-06-02,West,Organic Search,67,Toys & Games
103383,2024-10-09,East,Email,29,Toys & Games
103384,2025-06-01,North,Organic Search,21,Books
103385,2024-11-12,North,Paid Ads,32,Electronics
103386,2024-08-03,West,Direct,47,Electronics
103387,2023-10-02,South,Paid Ads,48,Beauty & Personal Care
103388,2023-03-03,South,Direct,59,Fashion
103389,2023-08-12,Central,Paid Ads,34,Books
103390,2024-02-17,East,Paid Ads,40,Electronics
103391,2024-06-07,Central,Organic Search,27,Toys & Games
103392,2024-03-28,East,Paid Ads,18,Electronics
103393,2024-11-28,Central,Paid Ads,34,Fashion
103394,2024-05-09,North,Email,22,Electronics
103395,2024-08-05,South,Direct,42,Home & Kitchen
103396,2023-01-01,North,Organic Search,18,Fashion
103397,2024-03-18,North,Organic Search,26,Books
103398,2025-07-12,Central,Referral,37,Grocery
103399,2024-10-23,East,Social Media,39,Grocery
103400,2024-09-07,South,Paid Ads,34,Sports & Outdoors
103401,2023-06-02,South,Organic Search,55,Toys & Games
103402,2024-01-28,South,Organic Search,52,Electronics
103403,2024-02-18,North,Social Media,27,Sports & Outdoors
103404,2023-01-01,Central,Organic Search,52,Electronics
103405,2023-01-01,North,Referral,54,Beauty & Personal Care
103406,2023-08-29,South,Paid Ads,33,Grocery
103407,2024-10-03,North,Paid Ads,35,Books
103408,2024-09-25,Central,Social Media,34,Electronics
103409,2023-01-01,South,Organic Search,27,Fashion
103410,2024-09-26,South,Direct,28,Grocery
103411,2024-06-30,West,Referral,49,Grocery
103412,2024-10-28,East,Direct,39,Sports & Outdoors
103413,2025-03-09,South,Paid Ads,28,Fashion
103414,2023-01-01,East,Paid Ads,24,Fashion
103415,2024-06-28,East,Organic Search,26,Electronics
103416,2023-01-01,South,Social Media,33,Home & Kitchen
103417,2024-09-22,East,Social Media,45,Home & Kitchen
103418,2024-12-10,South,Paid Ads,25,Fashion
103419,2023-10-11,Central,Organic Search,44,Books
103420,2023-03-05,East,Organic Search,37,Fashion
103421,2023-01-24,West,Organic Search,36,Electronics
103422,2024-08-07,South,Paid Ads,46,Home & Kitchen
103423,2023-08-21,West,Social Media,44,Sports & Outdoors
103424,2024-11-15,East,Direct,19,Fashion
103425,2024-05-13,West,Organic Search,23,Beauty & Personal Care
103426,2024-09-05,East,Organic Search,32,Electronics
103427,2024-10-17,West,Paid Ads,38,Fashion
103428,2024-04-28,North,Organic Search,50,Grocery
103429,2025-03-13,West,Referral,35,Electronics
103430,2023-04-25,West,Organic Search,53,Books
103431,2024-10-16,East,Direct,27,Electronics
103432,2023-05-22,North,Direct,29,Beauty & Personal Care
103433,2025-02-06,East,Social Media,31,Fashion
103434,2024-10-17,West,Direct,26,Fashion
103435,2025-03-14,East,Social Media,47,Beauty & Personal Care
103436,2025-03-20,North,Direct,18,Toys & Games
103437,2025-01-13,South,Organic Search,29,Fashion
103438,2025-02-04,Central,Direct,47,Beauty & Personal Care
103439,2025-03-12,South,Organic Search,31,Home & Kitchen
103440,2024-06-06,East,Paid Ads,46,Books
103441,2023-10-20,South,Direct,59,Toys & Games
103442,2023-09-25,West,Paid Ads,35,Home & Kitchen
103443,2025-06-08,East,Organic Search,47,Grocery
103444,2024-09-07,South,Organic Search,61,Grocery
103445,2024-10-05,East,Organic Search,39,Grocery
103446,2023-01-01,East,Paid Ads,34,Fashion
103447,2024-08-27,East,Paid Ads,44,Books
103448,2024-07-04,South,Social Media,48,Fashion
103449,2025-05-04,North,Email,34,Fashion
103450,2025-01-18,West,Organic Search,29,Home & Kitchen
103451,2025-05-11,South,Email,53,Home & Kitchen
103452,2024-05-15,West,Social Media,32,Books
103453,2023-01-01,South,Email,48,Fashion
103454,2025-01-11,Central,Email,37,Electronics
103455,2024-08-25,West,Direct,55,Fashion
103456,2025-02-02,East,Organic Search,25,Grocery
103457,2024-12-03,South,Social Media,25,Grocery
103458,2024-05-08,West,Direct,44,Electronics
103459,2023-01-01,North,Referral,22,Fashion
103460,2023-01-01,North,Organic Search,36,Electronics
103461,2023-01-01,North,Social Media,52,Home & Kitchen
103462,2023-05-17,South,Email,18,Fashion
103463,2024-08-28,East,Organic Search,39,Sports & Outdoors
103464,2024-10-06,South,Referral,48,Grocery
103465,2025-01-10,North,Email,34,Home & Kitchen
103466,2024-09-02,South,Social Media,24,Home & Kitchen
103467,2023-01-01,East,Organic Search,32,Beauty & Personal Care
103468,2023-01-01,South,Social Media,25,Fashion
103469,2023-01-01,East,Social Media,35,Books
103470,2024-04-11,South,Paid Ads,31,Books
103471,2025-04-06,Central,Referral,29,Electronics
103472,2023-11-21,Central,Paid Ads,40,Fashion
103473,2023-01-01,West,Direct,52,Home & Kitchen
103474,2023-01-01,East,Email,38,Grocery
103475,2024-11-05,North,Email,49,Fashion
103476,2025-03-23,West,Social Media,52,Electronics
103477,2025-03-28,South,Organic Search,28,Electronics
103478,2024-12-28,South,Referral,38,Fashion
103479,2024-11-25,West,Organic Search,30,Beauty & Personal Care
103480,2024-09-19,North,Social Media,18,Electronics
103481,2023-09-20,South,Organic Search,38,Electronics
103482,2024-09-28,West,Social Media,23,Grocery
103483,2024-05-29,Central,Referral,40,Electronics
103484,2025-05-19,East,Paid Ads,18,Fashion
103485,2025-01-10,East,Paid Ads,36,Home & Kitchen
103486,2025-01-19,Central,Organic Search,18,Sports & Outdoors
103487,2025-06-05,North,Paid Ads,42,Grocery
103488,2024-10-05,East,Paid Ads,30,Sports & Outdoors
103489,2025-05-18,South,Direct,29,Beauty & Personal Care
103490,2024-10-23,East,Direct,47,Beauty & Personal Care
103491,2024-05-02,Central,Direct,31,Home & Kitchen
103492,2023-01-01,East,Organic Search,36,Toys & Games
103493,2025-01-29,Central,Paid Ads,32,Toys & Games
103494,2024-05-12,East,Paid Ads,40,Sports & Outdoors
103495,2024-12-13,Central,Referral,46,Grocery
103496,2025-05-24,North,Referral,44,Beauty & Personal Care
103497,2023-01-01,South,Email,29,Beauty & Personal Care
103498,2024-04-16,South,Social Media,48,Sports & Outdoors
103499,2023-12-14,West,Social Media,24,Fashion
103500,2023-01-01,East,Direct,26,Books
103501,2024-10-25,South,Organic Search,33,Home & Kitchen
103502,2025-04-13,North,Email,46,Toys & Games
103503,2025-01-31,South,Referral,22,Fashion
103504,2025-04-25,North,Organic Search,44,Books
103505,2023-01-29,West,Direct,34,Electronics
103506,2023-01-01,Central,Direct,30,Beauty & Personal Care
103507,2024-05-06,Central,Email,47,Sports & Outdoors
103508,2023-09-06,South,Organic Search,26,Grocery
103509,2023-04-23,East,Organic Search,60,Grocery
103510,2023-01-01,East,Referral,33,Beauty & Personal Care
103511,2023-01-01,East,Organic Search,36,Beauty & Personal Care
103512,2025-06-27,East,Organic Search,51,Fashion
103513,2024-12-07,South,Paid Ads,36,Toys & Games
103514,2024-06-15,North,Organic Search,48,Books
103515,2025-01-03,East,Referral,18,Fashion
103516,2024-09-12,North,Social Media,30,Grocery
103517,2024-01-12,North,Organic Search,39,Books
103518,2024-01-23,East,Social Media,46,Books
103519,2023-05-12,Central,Organic Search,43,Electronics
103520,2024-06-08,East,Organic Search,42,Electronics
103521,2025-08-01,North,Social Media,46,Beauty & Personal Care
103522,2024-10-05,Central,Social Media,40,Fashion
103523,2024-02-22,West,Paid Ads,18,Books
103524,2023-03-31,South,Social Media,50,Beauty & Personal Care
103525,2023-06-25,South,Paid Ads,25,Fashion
103526,2024-07-23,Central,Social Media,38,Home & Kitchen
103527,2024-12-21,East,Paid Ads,36,Grocery
103528,2024-07-08,North,Referral,35,Books
103529,2025-06-14,South,Social Media,22,Fashion
103530,2024-11-30,South,Organic Search,18,Beauty & Personal Care
103531,2023-01-01,East,Referral,23,Home & Kitchen
103532,2024-07-09,South,Email,44,Electronics
103533,2024-02-05,East,Organic Search,19,Fashion
103534,2025-05-01,South,Social Media,25,Electronics
103535,2023-04-05,West,Email,39,Fashion
103536,2024-08-08,East,Organic Search,23,Fashion
103537,2024-02-19,Central,Direct,29,Toys & Games
103538,2023-11-20,Central,Paid Ads,35,Beauty & Personal Care
103539,2023-04-27,South,Referral,38,Fashion
103540,2024-04-20,North,Direct,23,Fashion
103541,2024-08-01,East,Direct,36,Home & Kitchen
103542,2025-04-02,South,Social Media,39,Fashion
103543,2025-05-12,Central,Referral,20,Grocery
103544,2024-04-27,East,Organic Search,37,Beauty & Personal Care
103545,2024-02-16,South,Paid Ads,27,Toys & Games
103546,2023-12-10,South,Direct,36,Fashion
103547,2025-01-27,Central,Paid Ads,42,Electronics
103548,2024-11-28,North,Email,33,Grocery
103549,2024-05-04,Central,Organic Search,45,Books
103550,2024-10-29,South,Organic Search,43,Books
103551,2023-01-01,Central,Organic Search,44,Electronics
103552,2024-12-03,East,Social Media,39,Fashion
103553,2024-01-19,East,Organic Search,47,Electronics
103554,2023-07-11,South,Paid Ads,39,Fashion
103555,2023-06-08,West,Direct,18,Books
103556,2024-11-03,West,Email,26,Sports & Outdoors
103557,2023-11-18,East,Email,32,Toys & Games
103558,2024-01-13,East,Organic Search,34,Fashion
103559,2023-10-29,East,Paid Ads,38,Fashion
103560,2024-05-08,East,Referral,26,Grocery
103561,2023-07-07,Central,Organic Search,57,Fashion
103562,2024-03-26,North,Paid Ads,33,Home & Kitchen
103563,2025-04-19,South,Direct,34,Fashion
103564,2024-04-07,Central,Organic Search,27,Electronics
103565,2024-02-22,West,Direct,23,Fashion
103566,2023-08-14,South,Organic Search,33,Fashion
103567,2024-04-27,East,Organic Search,35,Sports & Outdoors
103568,2023-01-01,North,Organic Search,34,Books
103569,2024-07-21,North,Direct,53,Electronics
103570,2024-11-15,Central,Social Media,33,Electronics
103571,2023-01-01,West,Email,34,Home & Kitchen
103572,2024-07-29,North,Paid Ads,43,Beauty & Personal Care
103573,2024-05-30,West,Direct,33,Books
103574,2024-02-21,East,Social Media,40,Fashion
103575,2024-03-26,East,Social Media,20,Beauty & Personal Care
103576,2023-11-02,Central,Email,21,Beauty & Personal Care
103577,2023-09-13,Central,Email,36,Electronics
103578,2024-12-06,North,Referral,32,Toys & Games
103579,2025-03-21,South,Organic Search,26,Toys & Games
103580,2025-03-02,South,Direct,36,Home & Kitchen
103581,2023-01-01,Central,Organic Search,37,Beauty & Personal Care
103582,2024-08-23,West,Direct,27,Home & Kitchen
103583,2023-07-16,West,Paid Ads,29,Grocery
103584,2023-08-31,North,Organic Search,37,Electronics
103585,2024-05-30,Central,Paid Ads,23,Fashion
103586,2025-01-30,East,Social Media,28,Sports & Outdoors
103587,2023-08-18,South,Paid Ads,40,Fashion
103588,2024-06-11,East,Email,34,Toys & Games
103589,2025-03-30,East,Referral,29,Grocery
103590,2024-10-27,South,Organic Search,25,Grocery
103591,2025-05-21,Central,Social Media,23,Fashion
103592,2024-10-15,Central,Email,33,Fashion
103593,2024-05-12,North,Direct,57,Grocery
103594,2024-07-16,Central,Paid Ads,41,Home & Kitchen
103595,2024-08-22,East,Direct,20,Sports & Outdoors
103596,2024-05-16,West,Organic Search,42,Beauty & Personal Care
103597,2023-11-30,West,Referral,26,Grocery
103598,2023-06-03,East,Email,34,Sports & Outdoors
103599,2023-03-19,West,Paid Ads,28,Books
103600,2024-12-31,West,Organic Search,57,Books
103601,2023-01-18,Central,Referral,22,Sports & Outdoors
103602,2024-06-10,East,Paid Ads,38,Home & Kitchen
103603,2024-09-22,West,Organic Search,27,Beauty & Personal Care
103604,2025-02-25,Central,Organic Search,43,Toys & Games
103605,2023-12-31,Central,Email,38,Sports & Outdoors
103606,2024-01-16,North,Organic Search,48,Grocery
103607,2024-11-19,East,Social Media,42,Books
103608,2024-11-12,East,Direct,27,Home & Kitchen
103609,2024-07-27,West,Email,67,Toys & Games
103610,2024-09-27,West,Social Media,41,Fashion
103611,2025-01-10,Central,Social Media,28,Fashion
103612,2025-03-15,East,Organic Search,37,Fashion
103613,2023-01-10,West,Paid Ads,41,Sports & Outdoors
103614,2024-10-28,Central,Organic Search,41,Beauty & Personal Care
103615,2024-01-19,North,Organic Search,40,Beauty & Personal Care
103616,2023-10-27,West,Organic Search,45,Books
103617,2023-12-29,South,Social Media,44,Grocery
103618,2023-10-01,Central,Organic Search,25,Fashion
103619,2024-01-03,East,Organic Search,58,Sports & Outdoors
103620,2024-12-11,West,Direct,56,Beauty & Personal Care
103621,2024-09-12,West,Organic Search,43,Grocery
103622,2023-01-28,South,Referral,35,Electronics
103623,2024-11-05,East,Paid Ads,35,Fashion
103624,2024-06-10,West,Social Media,31,Fashion
103625,2023-11-28,West,Organic Search,32,Electronics
103626,2023-01-01,South,Organic Search,18,Books
103627,2023-03-25,Central,Email,51,Sports & Outdoors
103628,2025-02-07,North,Paid Ads,47,Beauty & Personal Care
103629,2024-02-01,South,Organic Search,18,Grocery
103630,2024-03-19,Central,Paid Ads,44,Books
103631,2024-09-09,West,Social Media,34,Books
103632,2024-05-31,East,Organic Search,32,Fashion
103633,2024-12-13,East,Social Media,40,Toys & Games
103634,2024-08-02,Central,Social Media,18,Home & Kitchen
103635,2024-11-02,South,Social Media,34,Toys & Games
103636,2024-05-05,South,Email,35,Home & Kitchen
103637,2024-09-19,East,Paid Ads,35,Home & Kitchen
103638,2023-01-01,Central,Direct,19,Books
103639,2024-04-23,East,Paid Ads,39,Sports & Outdoors
103640,2024-06-29,West,Paid Ads,46,Fashion
103641,2024-08-18,Central,Referral,39,Toys & Games
103642,2024-09-19,Central,Social Media,32,Electronics
103643,2025-03-30,East,Organic Search,64,Electronics
103644,2023-07-17,East,Direct,24,Electronics
103645,2023-01-01,North,Direct,43,Beauty & Personal Care
103646,2024-11-06,North,Paid Ads,37,Books
